Id;Username;Email;Body
619;user_2_2;carl.green@bogisich.test;Rhetoric is the art of ruling the minds of men.
618;user_2_2;carl.green@bogisich.test;Control thy passions lest they take vengence on thee.
617;user_2_2;carl.green@bogisich.test;Rhetoric is the art of ruling the minds of men.
616;user_2_2;carl.green@bogisich.test;A few vices are sufficient to darken many virtues.
"615;user_2_2;carl.green@bogisich.test;Know how to listen, and you will profit even from those who talk badly."
"614;user_2_2;carl.green@bogisich.test;Quality is not an act, it is a habit."
"613;user_2_2;carl.green@bogisich.test;Know how to listen, and you will profit even from those who talk badly."
"612;user_2_2;carl.green@bogisich.test;The virtue of justice consists in moderation, as regulated by wisdom."
611;user_2_2;carl.green@bogisich.test;Pleasure in the job puts perfection in the work.
610;user_2_2;carl.green@bogisich.test;There was never a genius without a tincture of madness.
"609;user_2_2;carl.green@bogisich.test;The virtue of justice consists in moderation, as regulated by wisdom."
"608;user_2_2;carl.green@bogisich.test;Dignity does not consist in possessing honors, but in deserving them."
607;user_2_2;carl.green@bogisich.test;There was never a genius without a tincture of madness.
606;user_2_2;carl.green@bogisich.test;The mind is not a vessel to be filled but a fire to be kindled.
605;user_2_2;carl.green@bogisich.test;Philosophy is the highest music.
604;user_2_2;carl.green@bogisich.test;Pleasure in the job puts perfection in the work.
603;user_2_2;carl.green@bogisich.test;It is impossible to begin to learn that which one thinks one already knows.
602;user_2_2;carl.green@bogisich.test;There was never a genius without a tincture of madness.
601;user_2_2;carl.green@bogisich.test;The mind is not a vessel to be filled but a fire to be kindled.
"600;user_2_1;lianne@feeney.example;Dignity does not consist in possessing honors, but in deserving them."
"599;user_2_1;lianne@feeney.example;It's not what happens to you, but how you react to it that matters."
598;user_2_1;lianne@feeney.example;Rhetoric is the art of ruling the minds of men.
597;user_2_1;lianne@feeney.example;Most people would rather give than get affection.
596;user_2_1;lianne@feeney.example;A few vices are sufficient to darken many virtues.
595;user_2_1;lianne@feeney.example;Pleasure in the job puts perfection in the work.
594;user_2_1;lianne@feeney.example;Love is composed of a single soul inhabiting two bodies.
593;user_2_1;lianne@feeney.example;Most people would rather give than get affection.
592;user_2_1;lianne@feeney.example;Love is composed of a single soul inhabiting two bodies.
591;user_2_1;lianne@feeney.example;It is impossible to begin to learn that which one thinks one already knows.
"590;user_2_1;lianne@feeney.example;It's not what happens to you, but how you react to it that matters."
589;user_2_1;lianne@feeney.example;The mind is not a vessel to be filled but a fire to be kindled.
"588;user_2_1;lianne@feeney.example;Quality is not an act, it is a habit."
587;user_2_1;lianne@feeney.example;A few vices are sufficient to darken many virtues.
"586;user_2_1;lianne@feeney.example;Quality is not an act, it is a habit."
585;user_2_1;lianne@feeney.example;There was never a genius without a tincture of madness.
"584;user_2_1;lianne@feeney.example;The virtue of justice consists in moderation, as regulated by wisdom."
"583;user_2_1;lianne@feeney.example;Dignity does not consist in possessing honors, but in deserving them."
582;user_2_1;lianne@feeney.example;A few vices are sufficient to darken many virtues.
"581;user_2_1;lianne@feeney.example;Quality is not an act, it is a habit."
580;user_2_1;lianne@feeney.example;Most people would rather give than get affection.
579;user_2_1;lianne@feeney.example;Love is composed of a single soul inhabiting two bodies.
578;user_2_1;lianne@feeney.example;Love is composed of a single soul inhabiting two bodies.
577;user_2_1;lianne@feeney.example;The mind is not a vessel to be filled but a fire to be kindled.
576;user_2_1;lianne@feeney.example;Rhetoric is the art of ruling the minds of men.
575;user_2_1;lianne@feeney.example;Good habits formed at youth make all the difference.
"574;user_2_1;lianne@feeney.example;It's not what happens to you, but how you react to it that matters."
573;user_2_1;lianne@feeney.example;Beware the barrenness of a busy life.
572;user_2_1;lianne@feeney.example;Control thy passions lest they take vengence on thee.
571;user_2_1;lianne@feeney.example;The mind is not a vessel to be filled but a fire to be kindled.
570;user_2_1;lianne@feeney.example;Rhetoric is the art of ruling the minds of men.
"569;user_2_1;lianne@feeney.example;Dignity does not consist in possessing honors, but in deserving them."
568;user_2_1;lianne@feeney.example;Pleasure in the job puts perfection in the work.
567;user_2_1;lianne@feeney.example;There was never a genius without a tincture of madness.
566;user_2_1;lianne@feeney.example;Love is composed of a single soul inhabiting two bodies.
"565;user_2_1;lianne@feeney.example;Dignity does not consist in possessing honors, but in deserving them."
564;user_2_1;lianne@feeney.example;Beware the barrenness of a busy life.
563;user_2_1;lianne@feeney.example;Pleasure in the job puts perfection in the work.
562;user_2_1;lianne@feeney.example;Pleasure in the job puts perfection in the work.
"561;user_2_1;lianne@feeney.example;Know how to listen, and you will profit even from those who talk badly."
"560;user_2_1;lianne@feeney.example;Dignity does not consist in possessing honors, but in deserving them."
559;user_2_1;lianne@feeney.example;Pleasure in the job puts perfection in the work.
558;user_2_1;lianne@feeney.example;Love is composed of a single soul inhabiting two bodies.
557;user_2_1;lianne@feeney.example;The unexamined life is not worth living.
556;user_2_1;lianne@feeney.example;The secret to humor is surprise.
555;user_2_1;lianne@feeney.example;Only the educated are free.
554;user_2_1;lianne@feeney.example;The secret to humor is surprise.
553;user_2_1;lianne@feeney.example;It is impossible to begin to learn that which one thinks one already knows.
552;user_2_1;lianne@feeney.example;Rhetoric is the art of ruling the minds of men.
551;user_2_1;lianne@feeney.example;Rhetoric is the art of ruling the minds of men.
550;user_2_1;lianne@feeney.example;It is impossible to begin to learn that which one thinks one already knows.
549;user_2_1;lianne@feeney.example;Control thy passions lest they take vengence on thee.
548;user_2_1;lianne@feeney.example;Pleasure in the job puts perfection in the work.
547;user_2_1;lianne@feeney.example;Good habits formed at youth make all the difference.
"546;user_2_1;lianne@feeney.example;Dignity does not consist in possessing honors, but in deserving them."
"545;user_2_1;lianne@feeney.example;Dignity does not consist in possessing honors, but in deserving them."
544;user_2_1;lianne@feeney.example;Beware the barrenness of a busy life.
543;user_2_1;lianne@feeney.example;Good habits formed at youth make all the difference.
542;user_2_1;lianne@feeney.example;Philosophy is the highest music.
"541;user_2_1;lianne@feeney.example;The virtue of justice consists in moderation, as regulated by wisdom."
540;user_2_1;lianne@feeney.example;The unexamined life is not worth living.
539;user_2_1;lianne@feeney.example;The unexamined life is not worth living.
"538;user_2_1;lianne@feeney.example;Dignity does not consist in possessing honors, but in deserving them."
537;user_2_1;lianne@feeney.example;Control thy passions lest they take vengence on thee.
536;user_2_1;lianne@feeney.example;There was never a genius without a tincture of madness.
535;user_2_1;lianne@feeney.example;Control thy passions lest they take vengence on thee.
534;user_2_1;lianne@feeney.example;It is impossible to begin to learn that which one thinks one already knows.
533;user_2_1;lianne@feeney.example;Control thy passions lest they take vengence on thee.
532;user_2_1;lianne@feeney.example;Good habits formed at youth make all the difference.
531;user_2_1;lianne@feeney.example;Control thy passions lest they take vengence on thee.
530;user_2_1;lianne@feeney.example;Love is composed of a single soul inhabiting two bodies.
529;user_2_1;lianne@feeney.example;Philosophy is the highest music.
528;user_2_1;lianne@feeney.example;The secret to humor is surprise.
527;user_2_1;lianne@feeney.example;There was never a genius without a tincture of madness.
526;user_2_1;lianne@feeney.example;There was never a genius without a tincture of madness.
525;user_2_1;lianne@feeney.example;There was never a genius without a tincture of madness.
524;user_2_1;lianne@feeney.example;Love is composed of a single soul inhabiting two bodies.
"523;user_2_1;lianne@feeney.example;It's not what happens to you, but how you react to it that matters."
522;user_2_1;lianne@feeney.example;The unexamined life is not worth living.
521;user_2_1;lianne@feeney.example;Beware the barrenness of a busy life.
520;user_2_1;lianne@feeney.example;Love is composed of a single soul inhabiting two bodies.
519;user_2_1;lianne@feeney.example;Control thy passions lest they take vengence on thee.
518;user_2_1;lianne@feeney.example;Most people would rather give than get affection.
517;user_2_1;lianne@feeney.example;It is impossible to begin to learn that which one thinks one already knows.
"516;user_2_1;lianne@feeney.example;The virtue of justice consists in moderation, as regulated by wisdom."
515;user_2_1;lianne@feeney.example;Philosophy is the highest music.
514;user_2_1;lianne@feeney.example;Good habits formed at youth make all the difference.
513;user_2_1;lianne@feeney.example;Good habits formed at youth make all the difference.
512;user_2_1;lianne@feeney.example;Only the educated are free.
"511;user_2_1;lianne@feeney.example;It's not what happens to you, but how you react to it that matters."
"510;user_2_1;lianne@feeney.example;Dignity does not consist in possessing honors, but in deserving them."
509;user_2_1;lianne@feeney.example;The secret to humor is surprise.
508;user_2_1;lianne@feeney.example;Beware the barrenness of a busy life.
507;user_2_1;lianne@feeney.example;The mind is not a vessel to be filled but a fire to be kindled.
506;user_2_1;lianne@feeney.example;A few vices are sufficient to darken many virtues.
505;user_2_1;lianne@feeney.example;The mind is not a vessel to be filled but a fire to be kindled.
504;user_2_1;lianne@feeney.example;The mind is not a vessel to be filled but a fire to be kindled.
503;user_2_1;lianne@feeney.example;Only the educated are free.
502;user_2_1;lianne@feeney.example;The secret to humor is surprise.
501;user_2_1;lianne@feeney.example;Most people would rather give than get affection.
500;user_1_5;jayne.rau@moore-runte.example;The secret to humor is surprise.
499;user_1_5;jayne.rau@moore-runte.example;Most people would rather give than get affection.
498;user_1_5;jayne.rau@moore-runte.example;A few vices are sufficient to darken many virtues.
"497;user_1_5;jayne.rau@moore-runte.example;Dignity does not consist in possessing honors, but in deserving them."
496;user_1_5;jayne.rau@moore-runte.example;A few vices are sufficient to darken many virtues.
495;user_1_5;jayne.rau@moore-runte.example;The secret to humor is surprise.
494;user_1_5;jayne.rau@moore-runte.example;Pleasure in the job puts perfection in the work.
493;user_1_5;jayne.rau@moore-runte.example;The unexamined life is not worth living.
"492;user_1_5;jayne.rau@moore-runte.example;Quality is not an act, it is a habit."
491;user_1_5;jayne.rau@moore-runte.example;Pleasure in the job puts perfection in the work.
490;user_1_5;jayne.rau@moore-runte.example;Most people would rather give than get affection.
"489;user_1_5;jayne.rau@moore-runte.example;Know how to listen, and you will profit even from those who talk badly."
488;user_1_5;jayne.rau@moore-runte.example;Beware the barrenness of a busy life.
487;user_1_5;jayne.rau@moore-runte.example;The secret to humor is surprise.
486;user_1_5;jayne.rau@moore-runte.example;The mind is not a vessel to be filled but a fire to be kindled.
485;user_1_5;jayne.rau@moore-runte.example;Beware the barrenness of a busy life.
484;user_1_5;jayne.rau@moore-runte.example;There was never a genius without a tincture of madness.
483;user_1_5;jayne.rau@moore-runte.example;Pleasure in the job puts perfection in the work.
"482;user_1_5;jayne.rau@moore-runte.example;Know how to listen, and you will profit even from those who talk badly."
481;user_1_5;jayne.rau@moore-runte.example;The unexamined life is not worth living.
480;user_1_5;jayne.rau@moore-runte.example;A few vices are sufficient to darken many virtues.
479;user_1_5;jayne.rau@moore-runte.example;Only the educated are free.
478;user_1_5;jayne.rau@moore-runte.example;Most people would rather give than get affection.
477;user_1_5;jayne.rau@moore-runte.example;There was never a genius without a tincture of madness.
"476;user_1_5;jayne.rau@moore-runte.example;Know how to listen, and you will profit even from those who talk badly."
475;user_1_5;jayne.rau@moore-runte.example;It is impossible to begin to learn that which one thinks one already knows.
474;user_1_5;jayne.rau@moore-runte.example;It is impossible to begin to learn that which one thinks one already knows.
473;user_1_5;jayne.rau@moore-runte.example;Only the educated are free.
472;user_1_5;jayne.rau@moore-runte.example;The mind is not a vessel to be filled but a fire to be kindled.
471;user_1_5;jayne.rau@moore-runte.example;Philosophy is the highest music.
470;user_1_5;jayne.rau@moore-runte.example;There was never a genius without a tincture of madness.
"469;user_1_5;jayne.rau@moore-runte.example;Dignity does not consist in possessing honors, but in deserving them."
468;user_1_5;jayne.rau@moore-runte.example;Control thy passions lest they take vengence on thee.
"467;user_1_5;jayne.rau@moore-runte.example;Quality is not an act, it is a habit."
466;user_1_5;jayne.rau@moore-runte.example;The unexamined life is not worth living.
465;user_1_5;jayne.rau@moore-runte.example;Most people would rather give than get affection.
"464;user_1_5;jayne.rau@moore-runte.example;Quality is not an act, it is a habit."
463;user_1_5;jayne.rau@moore-runte.example;Good habits formed at youth make all the difference.
462;user_1_5;jayne.rau@moore-runte.example;Pleasure in the job puts perfection in the work.
461;user_1_5;jayne.rau@moore-runte.example;Rhetoric is the art of ruling the minds of men.
"460;user_1_5;jayne.rau@moore-runte.example;It's not what happens to you, but how you react to it that matters."
459;user_1_5;jayne.rau@moore-runte.example;Rhetoric is the art of ruling the minds of men.
458;user_1_5;jayne.rau@moore-runte.example;Good habits formed at youth make all the difference.
457;user_1_5;jayne.rau@moore-runte.example;Most people would rather give than get affection.
456;user_1_5;jayne.rau@moore-runte.example;Philosophy is the highest music.
"455;user_1_5;jayne.rau@moore-runte.example;The virtue of justice consists in moderation, as regulated by wisdom."
454;user_1_5;jayne.rau@moore-runte.example;Most people would rather give than get affection.
453;user_1_5;jayne.rau@moore-runte.example;Only the educated are free.
"452;user_1_5;jayne.rau@moore-runte.example;It's not what happens to you, but how you react to it that matters."
451;user_1_5;jayne.rau@moore-runte.example;Beware the barrenness of a busy life.
450;user_1_5;jayne.rau@moore-runte.example;Love is composed of a single soul inhabiting two bodies.
449;user_1_5;jayne.rau@moore-runte.example;There was never a genius without a tincture of madness.
448;user_1_5;jayne.rau@moore-runte.example;Control thy passions lest they take vengence on thee.
447;user_1_5;jayne.rau@moore-runte.example;Philosophy is the highest music.
446;user_1_5;jayne.rau@moore-runte.example;Control thy passions lest they take vengence on thee.
"445;user_1_5;jayne.rau@moore-runte.example;It's not what happens to you, but how you react to it that matters."
444;user_1_5;jayne.rau@moore-runte.example;A few vices are sufficient to darken many virtues.
443;user_1_5;jayne.rau@moore-runte.example;It is impossible to begin to learn that which one thinks one already knows.
442;user_1_5;jayne.rau@moore-runte.example;Good habits formed at youth make all the difference.
"441;user_1_5;jayne.rau@moore-runte.example;It's not what happens to you, but how you react to it that matters."
440;user_1_5;jayne.rau@moore-runte.example;Pleasure in the job puts perfection in the work.
439;user_1_5;jayne.rau@moore-runte.example;The mind is not a vessel to be filled but a fire to be kindled.
"438;user_1_5;jayne.rau@moore-runte.example;Know how to listen, and you will profit even from those who talk badly."
"437;user_1_5;jayne.rau@moore-runte.example;The virtue of justice consists in moderation, as regulated by wisdom."
436;user_1_5;jayne.rau@moore-runte.example;Philosophy is the highest music.
"435;user_1_5;jayne.rau@moore-runte.example;The virtue of justice consists in moderation, as regulated by wisdom."
"434;user_1_5;jayne.rau@moore-runte.example;The virtue of justice consists in moderation, as regulated by wisdom."
433;user_1_5;jayne.rau@moore-runte.example;Beware the barrenness of a busy life.
432;user_1_5;jayne.rau@moore-runte.example;It is impossible to begin to learn that which one thinks one already knows.
431;user_1_5;jayne.rau@moore-runte.example;It is impossible to begin to learn that which one thinks one already knows.
"430;user_1_5;jayne.rau@moore-runte.example;The virtue of justice consists in moderation, as regulated by wisdom."
429;user_1_5;jayne.rau@moore-runte.example;A few vices are sufficient to darken many virtues.
428;user_1_5;jayne.rau@moore-runte.example;Only the educated are free.
427;user_1_5;jayne.rau@moore-runte.example;Philosophy is the highest music.
"426;user_1_5;jayne.rau@moore-runte.example;Quality is not an act, it is a habit."
425;user_1_5;jayne.rau@moore-runte.example;Philosophy is the highest music.
424;user_1_5;jayne.rau@moore-runte.example;Philosophy is the highest music.
423;user_1_5;jayne.rau@moore-runte.example;Philosophy is the highest music.
422;user_1_5;jayne.rau@moore-runte.example;Good habits formed at youth make all the difference.
421;user_1_5;jayne.rau@moore-runte.example;A few vices are sufficient to darken many virtues.
420;user_1_5;jayne.rau@moore-runte.example;Control thy passions lest they take vengence on thee.
419;user_1_5;jayne.rau@moore-runte.example;There was never a genius without a tincture of madness.
418;user_1_5;jayne.rau@moore-runte.example;A few vices are sufficient to darken many virtues.
"417;user_1_5;jayne.rau@moore-runte.example;The virtue of justice consists in moderation, as regulated by wisdom."
416;user_1_5;jayne.rau@moore-runte.example;Most people would rather give than get affection.
415;user_1_5;jayne.rau@moore-runte.example;Most people would rather give than get affection.
414;user_1_5;jayne.rau@moore-runte.example;Control thy passions lest they take vengence on thee.
"413;user_1_5;jayne.rau@moore-runte.example;The virtue of justice consists in moderation, as regulated by wisdom."
412;user_1_5;jayne.rau@moore-runte.example;Most people would rather give than get affection.
411;user_1_5;jayne.rau@moore-runte.example;Philosophy is the highest music.
"410;user_1_5;jayne.rau@moore-runte.example;Quality is not an act, it is a habit."
409;user_1_5;jayne.rau@moore-runte.example;There was never a genius without a tincture of madness.
408;user_1_5;jayne.rau@moore-runte.example;A few vices are sufficient to darken many virtues.
"407;user_1_5;jayne.rau@moore-runte.example;Know how to listen, and you will profit even from those who talk badly."
406;user_1_5;jayne.rau@moore-runte.example;Most people would rather give than get affection.
405;user_1_5;jayne.rau@moore-runte.example;Rhetoric is the art of ruling the minds of men.
"404;user_1_5;jayne.rau@moore-runte.example;Quality is not an act, it is a habit."
"403;user_1_5;jayne.rau@moore-runte.example;Quality is not an act, it is a habit."
402;user_1_5;jayne.rau@moore-runte.example;The secret to humor is surprise.
"401;user_1_5;jayne.rau@moore-runte.example;Know how to listen, and you will profit even from those who talk badly."
400;user_1_4;rickie@kuphal.example;Only the educated are free.
"399;user_1_4;rickie@kuphal.example;It's not what happens to you, but how you react to it that matters."
398;user_1_4;rickie@kuphal.example;The secret to humor is surprise.
"397;user_1_4;rickie@kuphal.example;Quality is not an act, it is a habit."
396;user_1_4;rickie@kuphal.example;Philosophy is the highest music.
395;user_1_4;rickie@kuphal.example;It is impossible to begin to learn that which one thinks one already knows.
394;user_1_4;rickie@kuphal.example;Rhetoric is the art of ruling the minds of men.
"393;user_1_4;rickie@kuphal.example;Know how to listen, and you will profit even from those who talk badly."
392;user_1_4;rickie@kuphal.example;Philosophy is the highest music.
391;user_1_4;rickie@kuphal.example;A few vices are sufficient to darken many virtues.
390;user_1_4;rickie@kuphal.example;Pleasure in the job puts perfection in the work.
"389;user_1_4;rickie@kuphal.example;Know how to listen, and you will profit even from those who talk badly."
388;user_1_4;rickie@kuphal.example;The secret to humor is surprise.
387;user_1_4;rickie@kuphal.example;It is impossible to begin to learn that which one thinks one already knows.
386;user_1_4;rickie@kuphal.example;Love is composed of a single soul inhabiting two bodies.
385;user_1_4;rickie@kuphal.example;The unexamined life is not worth living.
384;user_1_4;rickie@kuphal.example;Only the educated are free.
383;user_1_4;rickie@kuphal.example;Most people would rather give than get affection.
382;user_1_4;rickie@kuphal.example;Most people would rather give than get affection.
381;user_1_4;rickie@kuphal.example;Philosophy is the highest music.
"380;user_1_4;rickie@kuphal.example;The virtue of justice consists in moderation, as regulated by wisdom."
379;user_1_4;rickie@kuphal.example;It is impossible to begin to learn that which one thinks one already knows.
378;user_1_4;rickie@kuphal.example;Love is composed of a single soul inhabiting two bodies.
"377;user_1_4;rickie@kuphal.example;It's not what happens to you, but how you react to it that matters."
376;user_1_4;rickie@kuphal.example;Pleasure in the job puts perfection in the work.
"375;user_1_4;rickie@kuphal.example;Quality is not an act, it is a habit."
374;user_1_4;rickie@kuphal.example;Most people would rather give than get affection.
373;user_1_4;rickie@kuphal.example;Philosophy is the highest music.
372;user_1_4;rickie@kuphal.example;Most people would rather give than get affection.
371;user_1_4;rickie@kuphal.example;It is impossible to begin to learn that which one thinks one already knows.
370;user_1_4;rickie@kuphal.example;Control thy passions lest they take vengence on thee.
"369;user_1_4;rickie@kuphal.example;Know how to listen, and you will profit even from those who talk badly."
368;user_1_4;rickie@kuphal.example;Most people would rather give than get affection.
"367;user_1_4;rickie@kuphal.example;Quality is not an act, it is a habit."
"366;user_1_4;rickie@kuphal.example;Quality is not an act, it is a habit."
"365;user_1_4;rickie@kuphal.example;Quality is not an act, it is a habit."
364;user_1_4;rickie@kuphal.example;Only the educated are free.
363;user_1_4;rickie@kuphal.example;Good habits formed at youth make all the difference.
"362;user_1_4;rickie@kuphal.example;It's not what happens to you, but how you react to it that matters."
361;user_1_4;rickie@kuphal.example;Philosophy is the highest music.
360;user_1_4;rickie@kuphal.example;Rhetoric is the art of ruling the minds of men.
359;user_1_4;rickie@kuphal.example;The mind is not a vessel to be filled but a fire to be kindled.
358;user_1_4;rickie@kuphal.example;There was never a genius without a tincture of madness.
357;user_1_4;rickie@kuphal.example;Rhetoric is the art of ruling the minds of men.
356;user_1_4;rickie@kuphal.example;It is impossible to begin to learn that which one thinks one already knows.
"355;user_1_4;rickie@kuphal.example;Quality is not an act, it is a habit."
"354;user_1_4;rickie@kuphal.example;Know how to listen, and you will profit even from those who talk badly."
"353;user_1_4;rickie@kuphal.example;Quality is not an act, it is a habit."
352;user_1_4;rickie@kuphal.example;The secret to humor is surprise.
351;user_1_4;rickie@kuphal.example;A few vices are sufficient to darken many virtues.
"350;user_1_4;rickie@kuphal.example;It's not what happens to you, but how you react to it that matters."
349;user_1_4;rickie@kuphal.example;Only the educated are free.
348;user_1_4;rickie@kuphal.example;Good habits formed at youth make all the difference.
347;user_1_4;rickie@kuphal.example;Love is composed of a single soul inhabiting two bodies.
346;user_1_4;rickie@kuphal.example;A few vices are sufficient to darken many virtues.
"345;user_1_4;rickie@kuphal.example;Dignity does not consist in possessing honors, but in deserving them."
"344;user_1_4;rickie@kuphal.example;Know how to listen, and you will profit even from those who talk badly."
"343;user_1_4;rickie@kuphal.example;Know how to listen, and you will profit even from those who talk badly."
"342;user_1_4;rickie@kuphal.example;Dignity does not consist in possessing honors, but in deserving them."
"341;user_1_4;rickie@kuphal.example;The virtue of justice consists in moderation, as regulated by wisdom."
340;user_1_4;rickie@kuphal.example;Rhetoric is the art of ruling the minds of men.
339;user_1_4;rickie@kuphal.example;There was never a genius without a tincture of madness.
338;user_1_4;rickie@kuphal.example;Rhetoric is the art of ruling the minds of men.
337;user_1_4;rickie@kuphal.example;There was never a genius without a tincture of madness.
336;user_1_4;rickie@kuphal.example;The unexamined life is not worth living.
335;user_1_4;rickie@kuphal.example;Pleasure in the job puts perfection in the work.
"334;user_1_4;rickie@kuphal.example;Dignity does not consist in possessing honors, but in deserving them."
333;user_1_4;rickie@kuphal.example;It is impossible to begin to learn that which one thinks one already knows.
"332;user_1_4;rickie@kuphal.example;The virtue of justice consists in moderation, as regulated by wisdom."
331;user_1_4;rickie@kuphal.example;The unexamined life is not worth living.
330;user_1_4;rickie@kuphal.example;Rhetoric is the art of ruling the minds of men.
329;user_1_4;rickie@kuphal.example;Rhetoric is the art of ruling the minds of men.
328;user_1_4;rickie@kuphal.example;A few vices are sufficient to darken many virtues.
327;user_1_4;rickie@kuphal.example;Good habits formed at youth make all the difference.
326;user_1_4;rickie@kuphal.example;The unexamined life is not worth living.
325;user_1_4;rickie@kuphal.example;Pleasure in the job puts perfection in the work.
324;user_1_4;rickie@kuphal.example;There was never a genius without a tincture of madness.
323;user_1_4;rickie@kuphal.example;There was never a genius without a tincture of madness.
322;user_1_4;rickie@kuphal.example;The mind is not a vessel to be filled but a fire to be kindled.
"321;user_1_4;rickie@kuphal.example;It's not what happens to you, but how you react to it that matters."
320;user_1_4;rickie@kuphal.example;Most people would rather give than get affection.
"319;user_1_4;rickie@kuphal.example;Quality is not an act, it is a habit."
318;user_1_4;rickie@kuphal.example;Rhetoric is the art of ruling the minds of men.
317;user_1_4;rickie@kuphal.example;Control thy passions lest they take vengence on thee.
316;user_1_4;rickie@kuphal.example;Beware the barrenness of a busy life.
315;user_1_4;rickie@kuphal.example;The mind is not a vessel to be filled but a fire to be kindled.
314;user_1_4;rickie@kuphal.example;Good habits formed at youth make all the difference.
"313;user_1_4;rickie@kuphal.example;Dignity does not consist in possessing honors, but in deserving them."
312;user_1_4;rickie@kuphal.example;The unexamined life is not worth living.
311;user_1_4;rickie@kuphal.example;Good habits formed at youth make all the difference.
"310;user_1_4;rickie@kuphal.example;It's not what happens to you, but how you react to it that matters."
"309;user_1_4;rickie@kuphal.example;Dignity does not consist in possessing honors, but in deserving them."
308;user_1_4;rickie@kuphal.example;Beware the barrenness of a busy life.
307;user_1_4;rickie@kuphal.example;It is impossible to begin to learn that which one thinks one already knows.
306;user_1_4;rickie@kuphal.example;Philosophy is the highest music.
305;user_1_4;rickie@kuphal.example;Rhetoric is the art of ruling the minds of men.
304;user_1_4;rickie@kuphal.example;It is impossible to begin to learn that which one thinks one already knows.
303;user_1_4;rickie@kuphal.example;Only the educated are free.
302;user_1_4;rickie@kuphal.example;Love is composed of a single soul inhabiting two bodies.
301;user_1_4;rickie@kuphal.example;Pleasure in the job puts perfection in the work.
300;user_1_3;quincy_denesik@lockman.example;It is impossible to begin to learn that which one thinks one already knows.
299;user_1_3;quincy_denesik@lockman.example;Most people would rather give than get affection.
298;user_1_3;quincy_denesik@lockman.example;There was never a genius without a tincture of madness.
297;user_1_3;quincy_denesik@lockman.example;Philosophy is the highest music.
"296;user_1_3;quincy_denesik@lockman.example;It's not what happens to you, but how you react to it that matters."
"295;user_1_3;quincy_denesik@lockman.example;The virtue of justice consists in moderation, as regulated by wisdom."
"294;user_1_3;quincy_denesik@lockman.example;Dignity does not consist in possessing honors, but in deserving them."
"293;user_1_3;quincy_denesik@lockman.example;The virtue of justice consists in moderation, as regulated by wisdom."
292;user_1_3;quincy_denesik@lockman.example;Beware the barrenness of a busy life.
291;user_1_3;quincy_denesik@lockman.example;The unexamined life is not worth living.
290;user_1_3;quincy_denesik@lockman.example;Good habits formed at youth make all the difference.
289;user_1_3;quincy_denesik@lockman.example;Pleasure in the job puts perfection in the work.
"288;user_1_3;quincy_denesik@lockman.example;It's not what happens to you, but how you react to it that matters."
287;user_1_3;quincy_denesik@lockman.example;Philosophy is the highest music.
286;user_1_3;quincy_denesik@lockman.example;The secret to humor is surprise.
285;user_1_3;quincy_denesik@lockman.example;There was never a genius without a tincture of madness.
284;user_1_3;quincy_denesik@lockman.example;Most people would rather give than get affection.
283;user_1_3;quincy_denesik@lockman.example;Philosophy is the highest music.
"282;user_1_3;quincy_denesik@lockman.example;Quality is not an act, it is a habit."
281;user_1_3;quincy_denesik@lockman.example;Beware the barrenness of a busy life.
280;user_1_3;quincy_denesik@lockman.example;Love is composed of a single soul inhabiting two bodies.
279;user_1_3;quincy_denesik@lockman.example;It is impossible to begin to learn that which one thinks one already knows.
278;user_1_3;quincy_denesik@lockman.example;Pleasure in the job puts perfection in the work.
277;user_1_3;quincy_denesik@lockman.example;Beware the barrenness of a busy life.
276;user_1_3;quincy_denesik@lockman.example;There was never a genius without a tincture of madness.
275;user_1_3;quincy_denesik@lockman.example;Pleasure in the job puts perfection in the work.
274;user_1_3;quincy_denesik@lockman.example;Beware the barrenness of a busy life.
273;user_1_3;quincy_denesik@lockman.example;It is impossible to begin to learn that which one thinks one already knows.
272;user_1_3;quincy_denesik@lockman.example;Good habits formed at youth make all the difference.
271;user_1_3;quincy_denesik@lockman.example;It is impossible to begin to learn that which one thinks one already knows.
"270;user_1_3;quincy_denesik@lockman.example;Dignity does not consist in possessing honors, but in deserving them."
"269;user_1_3;quincy_denesik@lockman.example;It's not what happens to you, but how you react to it that matters."
268;user_1_3;quincy_denesik@lockman.example;There was never a genius without a tincture of madness.
267;user_1_3;quincy_denesik@lockman.example;Control thy passions lest they take vengence on thee.
"266;user_1_3;quincy_denesik@lockman.example;Quality is not an act, it is a habit."
265;user_1_3;quincy_denesik@lockman.example;The secret to humor is surprise.
264;user_1_3;quincy_denesik@lockman.example;Philosophy is the highest music.
263;user_1_3;quincy_denesik@lockman.example;The unexamined life is not worth living.
262;user_1_3;quincy_denesik@lockman.example;The unexamined life is not worth living.
"261;user_1_3;quincy_denesik@lockman.example;The virtue of justice consists in moderation, as regulated by wisdom."
260;user_1_3;quincy_denesik@lockman.example;A few vices are sufficient to darken many virtues.
259;user_1_3;quincy_denesik@lockman.example;Rhetoric is the art of ruling the minds of men.
"258;user_1_3;quincy_denesik@lockman.example;It's not what happens to you, but how you react to it that matters."
257;user_1_3;quincy_denesik@lockman.example;Rhetoric is the art of ruling the minds of men.
256;user_1_3;quincy_denesik@lockman.example;The unexamined life is not worth living.
255;user_1_3;quincy_denesik@lockman.example;Philosophy is the highest music.
254;user_1_3;quincy_denesik@lockman.example;It is impossible to begin to learn that which one thinks one already knows.
